transcript_id	gene	transcript_type	tsl	biotype
NM_138797.4	ANKRD54	R		protein_coding
NR_036556.2	ANKRD54	R		misc_RNA
NR_146279.1	ANKRD54	R		misc_RNA
NR_146280.1	ANKRD54	R		misc_RNA
XM_006724136.1	ANKRD54	R		protein_coding
XM_006724137.1	ANKRD54	R		protein_coding
XM_011529877.2	ANKRD54	R		protein_coding
XM_011529882.2	ANKRD54	R		protein_coding
XM_011529884.2	ANKRD54	R		protein_coding
XR_001755167.1	ANKRD54	R		misc_RNA
XR_001755168.1	ANKRD54	R		misc_RNA
XR_002958664.1	ANKRD54	R		misc_RNA
XR_002958665.1	ANKRD54	R		misc_RNA
XR_937811.2	ANKRD54	R		misc_RNA
ENST00000406423	ANKRD54	E		protein_coding
ENST00000407117	ANKRD54	E		nonsense_mediated_decay
ENST00000411961	ANKRD54	E		protein_coding
ENST00000458278	ANKRD54	E		protein_coding
ENST00000464849	ANKRD54	E		processed_transcript
ENST00000609454	ANKRD54	E		protein_coding
ENST00000413497	ANKRD54	E		nonsense_mediated_decay
ENST00000424350	ANKRD54	E		protein_coding
ENST00000434930	ANKRD54	E		protein_coding
ENST00000385210	MIR658	E		miRNA
NR_030395.1	MIR658	R		miRNA
ENST00000381683	EIF3L	E		protein_coding
ENST00000384963	MIR659	E		miRNA
ENST00000406934	EIF3L	E		protein_coding
ENST00000412331	EIF3L	E		protein_coding
ENST00000414316	EIF3L	E		protein_coding
ENST00000436452	EIF3L	E		nonsense_mediated_decay
ENST00000439997	EIF3L	E		nonsense_mediated_decay
ENST00000451427	EIF3L	E		protein_coding
ENST00000476955	EIF3L	E		processed_transcript
ENST00000477256	EIF3L	E		retained_intron
ENST00000609706	ANKRD54	E		processed_transcript
ENST00000624234	EIF3L	E		protein_coding
ENST00000652021	EIF3L	E		protein_coding
NM_001242923.2	EIF3L	R		protein_coding
NM_001363785.2	EIF3L	R		protein_coding
NM_016091.4	EIF3L	R		protein_coding
NR_030396.1	MIR659	R		miRNA
XM_006724260.4	EIF3L	R		protein_coding
XM_017028814.1	EIF3L	R		protein_coding
ENST00000464790	EIF3L	E		processed_transcript
ENST00000482600	EIF3L	E		retained_intron
ENST00000623726	AL022311.1	E		lncRNA
ENST00000450376	EIF3L	E		protein_coding
ENST00000460638	EIF3L	E		retained_intron
ENST00000384498	RNU6-900P	E		snRNA
ENST00000454685	MICALL1	E		protein_coding
XM_017029026.1	MICALL1	R		protein_coding
ENST00000215957	MICALL1	E		protein_coding
ENST00000424008	MICALL1	E		protein_coding
ENST00000445494	MICALL1	E		protein_coding
ENST00000489812	MICALL1	E		processed_transcript
ENST00000679832	MICALL1	E		nonsense_mediated_decay
ENST00000680375	MICALL1	E		nonsense_mediated_decay
ENST00000680501	MICALL1	E		nonsense_mediated_decay
ENST00000680578	MICALL1	E		protein_coding
ENST00000681920	MICALL1	E		nonsense_mediated_decay
NM_033386.4	MICALL1	R		protein_coding
XM_005261791.3	MICALL1	R		protein_coding
XM_005261792.3	MICALL1	R		protein_coding
XM_011530471.2	MICALL1	R		protein_coding
XM_011530472.2	MICALL1	R		protein_coding
XM_011530473.2	MICALL1	R		protein_coding
XM_011530475.2	MICALL1	R		protein_coding
XM_011530476.2	MICALL1	R		protein_coding
ENST00000680868	MICALL1	E		retained_intron
ENST00000402631	MICALL1	E		retained_intron
ENST00000249079	C22orf23	E		protein_coding
ENST00000403305	C22orf23	E		protein_coding
ENST00000619227	C22orf23	E		protein_coding
ENST00000624344	AL031587.5	E		TEC
NM_001207062.1	C22orf23	R		protein_coding
NM_032561.5	C22orf23	R		protein_coding
XM_005261781.1	C22orf23	R		protein_coding
XM_005261782.3	C22orf23	R		protein_coding
XM_005261783.2	C22orf23	R		protein_coding
XM_005261784.3	C22orf23	R		protein_coding
ENST00000403026	C22orf23	E		protein_coding
ENST00000418863	C22orf23	E		protein_coding
ENST00000422191	C22orf23	E		protein_coding
ENST00000609976	AL031587.3	E		lncRNA
ENST00000484894	POLR2F	E		processed_transcript
ENST00000405557	POLR2F	E		protein_coding
ENST00000407936	POLR2F	E		protein_coding
ENST00000442738	POLR2F	E		protein_coding
ENST00000443002	POLR2F	E		nonsense_mediated_decay
ENST00000460648	POLR2F	E		protein_coding
ENST00000470701	POLR2F	E		protein_coding
ENST00000483713	POLR2F	E		nonsense_mediated_decay
ENST00000488684	POLR2F	E		protein_coding
ENST00000492213	POLR2F	E		protein_coding
ENST00000606538	POLR2F	E		protein_coding
NM_001301129.2	POLR2F	R		protein_coding
NM_001301130.2	POLR2F	R		protein_coding
NM_001301131.2	POLR2F	R		protein_coding
NM_001363825.1	POLR2F	R		protein_coding
NM_021974.5	POLR2F	R		protein_coding
NR_125371.2	POLR2F	R		misc_RNA
ENST00000611508	MIR6820	E		miRNA
NR_106878.1	MIR6820	R		miRNA
ENST00000360880	SOX10	E		protein_coding
ENST00000396884	SOX10	E		protein_coding
ENST00000446929	SOX10	E		protein_coding
ENST00000651746	SOX10	E		protein_coding
NM_006941.4	SOX10	R		protein_coding
ENST00000427770	SOX10	E		protein_coding
ENST00000470555	SOX10	E		processed_transcript
ENST00000652356	SOX10	E		retained_intron
ENST00000333418	POLR2F	E		protein_coding
ENST00000427034	POLR2F	E		protein_coding
ENST00000578108	MIR4534	E		miRNA
NR_039759.1	MIR4534	R		miRNA
ENST00000410099	AL031587.1	E		lncRNA
ENST00000608713	POLR2F	E		processed_transcript
ENST00000609265	AL031587.4	E		lncRNA
ENST00000445628	PICK1	E		protein_coding
XM_017029091.1	PICK1	R		protein_coding
XM_017029094.1	PICK1	R		protein_coding
XR_002958726.1	PICK1	R		misc_RNA
XR_002958727.1	PICK1	R		misc_RNA
ENST00000404072	PICK1	E		protein_coding
ENST00000424694	PICK1	E		protein_coding
ENST00000445483	AL031587.2	E		lncRNA
ENST00000484021	PICK1	E		retained_intron
NM_001039583.1	PICK1	R		protein_coding
NM_001039584.1	PICK1	R		protein_coding
ENST00000356976	PICK1	E		protein_coding
ENST00000426258	PICK1	E		nonsense_mediated_decay
ENST00000432756	PICK1	E		nonsense_mediated_decay
ENST00000435166	PICK1	E		protein_coding
ENST00000437453	PICK1	E		protein_coding
ENST00000466374	PICK1	E		retained_intron
ENST00000468288	PICK1	E		processed_transcript
ENST00000469819	PICK1	E		retained_intron
ENST00000476157	PICK1	E		retained_intron
NM_012407.4	PICK1	R		protein_coding
XM_006724379.2	PICK1	R		protein_coding
XM_006724380.2	PICK1	R		protein_coding
XM_011530517.3	PICK1	R		protein_coding
XM_017029090.1	PICK1	R		protein_coding
XM_017029092.1	PICK1	R		protein_coding
XM_017029093.1	PICK1	R		protein_coding
XR_002958723.1	PICK1	R		misc_RNA
XR_002958724.1	PICK1	R		misc_RNA
XR_002958725.1	PICK1	R		misc_RNA
ENST00000472724	PICK1	E		retained_intron
ENST00000494434	PICK1	E		retained_intron
ENST00000320521	SLC16A8	E		protein_coding
ENST00000427592	SLC16A8	E		retained_intron
ENST00000469516	SLC16A8	E		processed_transcript
ENST00000681075	SLC16A8	E		protein_coding
NM_013356.3	SLC16A8	R		protein_coding
XM_017028685.1	SLC16A8	R		protein_coding
XR_001755536.1	LOC105373027	R		lncRNA
XR_001755537.1	LOC105373027	R		lncRNA
XR_938249.2	LOC105373027	R		lncRNA
ENST00000332536	BAIAP2L2	E		protein_coding
ENST00000381669	BAIAP2L2	E		protein_coding
ENST00000681084	BAIAP2L2	E		retained_intron
NM_025045.6	BAIAP2L2	R		protein_coding
XM_005261751.4	BAIAP2L2	R		protein_coding
XM_011530379.3	BAIAP2L2	R		protein_coding
XM_011530380.3	BAIAP2L2	R		protein_coding
XM_011530381.2	BAIAP2L2	R		protein_coding
XM_011530382.2	BAIAP2L2	R		protein_coding
XM_011530383.2	BAIAP2L2	R		protein_coding
XM_011530384.2	BAIAP2L2	R		protein_coding
XM_011530386.2	BAIAP2L2	R		protein_coding
XM_011530387.3	BAIAP2L2	R		protein_coding
XM_011530388.2	BAIAP2L2	R		protein_coding
ENST00000428572	BAIAP2L2	E		protein_coding
ENST00000679603	BAIAP2L2	E		nonsense_mediated_decay
ENST00000609162	AL022322.1	E		lncRNA
ENST00000680818	BAIAP2L2	E		processed_transcript
ENST00000681104	BAIAP2L2	E		nonsense_mediated_decay
ENST00000332509	PLA2G6	E		protein_coding
ENST00000335539	PLA2G6	E		protein_coding
ENST00000402064	PLA2G6	E		protein_coding
ENST00000663895	PLA2G6	E		protein_coding
NM_001004426.3	PLA2G6	R		protein_coding
NM_001199562.3	PLA2G6	R		protein_coding
NM_001349864.2	PLA2G6	R		protein_coding
NM_001349865.2	PLA2G6	R		protein_coding
NM_001349866.2	PLA2G6	R		protein_coding
NM_001349867.2	PLA2G6	R		protein_coding
NM_001349868.2	PLA2G6	R		protein_coding
NM_001349869.2	PLA2G6	R		protein_coding
NM_003560.4	PLA2G6	R		protein_coding
ENST00000655142	PLA2G6	E		nonsense_mediated_decay
ENST00000664587	PLA2G6	E		protein_coding
ENST00000668499	PLA2G6	E		nonsense_mediated_decay
ENST00000660610	PLA2G6	E		protein_coding
ENST00000463287	PLA2G6	E		retained_intron
ENST00000665987	PLA2G6	E		nonsense_mediated_decay
ENST00000667521	PLA2G6	E		protein_coding
ENST00000668949	PLA2G6	E		protein_coding
ENST00000671093	PLA2G6	E		processed_transcript
ENST00000673413	PLA2G6	E		nonsense_mediated_decay
ENST00000436218	PLA2G6	E		nonsense_mediated_decay
ENST00000496409	PLA2G6	E		retained_intron
ENST00000427114	PLA2G6	E		protein_coding
ENST00000454670	PLA2G6	E		nonsense_mediated_decay
ENST00000448094	PLA2G6	E		nonsense_mediated_decay
ENST00000668208	PLA2G6	E		processed_transcript
ENST00000491986	PLA2G6	E		retained_intron
ENST00000490473	PLA2G6	E		processed_transcript
ENST00000471636	PLA2G6	E		retained_intron
ENST00000452794	PLA2G6	E		retained_intron
ENST00000480154	PLA2G6	E		retained_intron
ENST00000427453	PLA2G6	E		processed_transcript
ENST00000452542	PLA2G6	E		protein_coding
ENST00000624072	AL022322.2	E		lncRNA
ENST00000498338	PLA2G6	E		protein_coding
ENST00000430886	PLA2G6	E		protein_coding
ENST00000479641	PLA2G6	E		processed_transcript
ENST00000445591	PLA2G6	E		processed_transcript
ENST00000452972	PLA2G6	E		processed_transcript
ENST00000417303	PLA2G6	E		processed_transcript
ENST00000435484	PLA2G6	E		processed_transcript
ENST00000447598	PLA2G6	E		processed_transcript
ENST00000455341	PLA2G6	E		protein_coding
ENST00000420435	PLA2G6	E		processed_transcript
ENST00000426674	PLA2G6	E		processed_transcript
ENST00000594306	PLA2G6	E		protein_coding
ENST00000624676	MAFF	E		retained_intron
ENST00000538320	MAFF	E		protein_coding
ENST00000538999	MAFF	E		protein_coding
ENST00000338483	MAFF	E		protein_coding
ENST00000441709	MAFF	E		protein_coding
NM_001161572.2	MAFF	R		protein_coding
NM_001161574.2	MAFF	R		protein_coding
NM_012323.4	MAFF	R		protein_coding
ENST00000417948	MAFF	E		protein_coding
ENST00000426621	MAFF	E		protein_coding
NM_001161573.1	MAFF	R		protein_coding
ENST00000407965	MAFF	E		protein_coding
ENST00000361684	TMEM184B	E		protein_coding
ENST00000361906	TMEM184B	E		protein_coding
ENST00000436674	TMEM184B	E		nonsense_mediated_decay
ENST00000633056	TMEM184B	E		retained_intron
NM_001195071.1	TMEM184B	R		protein_coding
NM_001195072.2	TMEM184B	R		protein_coding
NM_012264.5	TMEM184B	R		protein_coding
XM_011530112.2	TMEM184B	R		protein_coding
XM_011530113.1	TMEM184B	R		protein_coding
XM_011530114.1	TMEM184B	R		protein_coding
XM_011530115.3	TMEM184B	R		protein_coding
XM_011530117.1	TMEM184B	R		protein_coding
XM_011530118.1	TMEM184B	R		protein_coding
XM_011530119.1	TMEM184B	R		protein_coding
XM_017028754.2	TMEM184B	R		protein_coding
XM_017028755.1	TMEM184B	R		protein_coding
XM_017028756.1	TMEM184B	R		protein_coding
XM_017028757.1	TMEM184B	R		protein_coding
XM_017028759.1	TMEM184B	R		protein_coding
XM_024452210.1	TMEM184B	R		protein_coding
XM_024452211.1	TMEM184B	R		protein_coding
ENST00000504337	TMEM184B	E		retained_intron
ENST00000633438	TMEM184B	E		protein_coding
NR_132774.1	SNORA92	R		snoRNA
ENST00000403210	TMEM184B	E		processed_transcript
ENST00000464059	TMEM184B	E		processed_transcript
ENST00000474416	TMEM184B	E		retained_intron
ENST00000488844	TMEM184B	E		retained_intron
ENST00000411679	TMEM184B	E		nonsense_mediated_decay
ENST00000420172	AL020993.1	E		lncRNA
ENST00000457534	TMEM184B	E		nonsense_mediated_decay
ENST00000478699	RN7SL704P	E		misc_RNA
ENST00000466117	TMEM184B	E		retained_intron
ENST00000622344	Metazoa_SRP	E		misc_RNA
ENST00000359867	CSNK1E	E		protein_coding
ENST00000396832	CSNK1E	E		protein_coding
NM_001289912.2	LOC400927-CSNK1E	R		protein_coding
NM_001894.5	CSNK1E	R		protein_coding
NM_152221.3	CSNK1E	R		protein_coding
ENST00000366216	CSNK1E	E		protein_coding
ENST00000400206	TPTEP2-CSNK1E	E		protein_coding
ENST00000431632	CSNK1E	E		protein_coding
ENST00000495232	CSNK1E	E		retained_intron
ENST00000403904	CSNK1E	E		protein_coding
ENST00000431611	CSNK1E	E		nonsense_mediated_decay
ENST00000494610	CSNK1E	E		retained_intron
ENST00000405675	CSNK1E	E		protein_coding
ENST00000413574	CSNK1E	E		protein_coding
ENST00000612795	CSNK1E	E		protein_coding
ENST00000498529	CSNK1E	E		processed_transcript
ENST00000442216	CSNK1E	E		nonsense_mediated_decay
ENST00000451964	CSNK1E	E		protein_coding
ENST00000430335	CSNK1E	E		protein_coding
ENST00000428294	TPTEP2	E		processed_transcript
ENST00000428606	TPTEP2	E		processed_transcript
ENST00000407491	TPTEP2	E		processed_transcript
ENST00000443042	TPTEP2	E		processed_transcript
NR_002821.2	LOC400927	R		transcribed_pseudogene
ENST00000457665	TPTEP2	E		processed_transcript
ENST00000381645	TPTEP2	E		processed_transcript
ENST00000381646	TPTEP2	E		transcribed_unprocessed_pseudogene
ENST00000443658	TPTEP2	E		processed_transcript
ENST00000455209	TPTEP2	E		processed_transcript
ENST00000454577	TPTEP2	E		processed_transcript
ENST00000454123	Z98749.1	E		lncRNA
XR_938253.2	LOC105373030	R		lncRNA
XR_938254.3	LOC105373030	R		lncRNA
ENST00000652019	Z97056.2	E		lncRNA
ENST00000433230	Z97056.1	E		lncRNA
XR_938252.2	LOC101927183	R		lncRNA
ENST00000303592	KCNJ4	E		protein_coding
NM_004981.2	KCNJ4	R		protein_coding
NM_152868.3	KCNJ4	R		protein_coding
XR_001755539.1	LOC105373029	R		lncRNA
XR_938251.2	LOC105373029	R		lncRNA
ENST00000662373	Z97056.3	E		lncRNA
ENST00000216014	KDELR3	E		protein_coding
ENST00000409006	KDELR3	E		protein_coding
NM_006855.4	KDELR3	R		protein_coding
NM_016657.3	KDELR3	R		protein_coding
ENST00000471268	KDELR3	E		processed_transcript
ENST00000396821	DDX17	E		protein_coding
ENST00000403230	DDX17	E		protein_coding
NM_001098504.2	DDX17	R		protein_coding
NM_006386.5	DDX17	R		protein_coding
ENST00000216019	DDX17	E		retained_intron
ENST00000431312	DDX17	E		retained_intron
ENST00000475004	DDX17	E		nonsense_mediated_decay
ENST00000432525	DDX17	E		processed_transcript
ENST00000477112	DDX17	E		retained_intron
ENST00000497196	DDX17	E		retained_intron
ENST00000467279	DDX17	E		processed_transcript
ENST00000479734	DDX17	E		processed_transcript
XM_011529834.2	DMC1	R		protein_coding
XM_011529835.2	DMC1	R		protein_coding
XM_011529837.2	DMC1	R		protein_coding
XM_011529838.1	DMC1	R		protein_coding
ENST00000216024	DMC1	E		protein_coding
ENST00000428462	DMC1	E		protein_coding
NM_001278208.2	DMC1	R		protein_coding
NM_001363017.2	DMC1	R		protein_coding
NM_007068.4	DMC1	R		protein_coding
XM_017028542.2	DMC1	R		protein_coding
ENST00000439567	DMC1	E		protein_coding
ENST00000616615	DMC1	E		protein_coding
ENST00000478820	DMC1	E		retained_intron
ENST00000415483	DMC1	E		protein_coding
ENST00000464842	DMC1	E		processed_transcript
NR_103474.2	DMC1	R		misc_RNA
NR_134627.1	LOC105373031	R		lncRNA
ENST00000446147	RPS29P31	E		processed_pseudogene
ENST00000535113	FAM227A	E		protein_coding
ENST00000540952	FAM227A	E		protein_coding
NM_001013647.2	FAM227A	R		protein_coding
NM_001291030.2	FAM227A	R		protein_coding
NM_001384270.1	FAM227A	R		protein_coding
NM_001384271.1	FAM227A	R		protein_coding
XM_011530309.2	FAM227A	R		protein_coding
ENST00000355830	FAM227A	E		protein_coding
ENST00000543828	FAM227A	E		processed_transcript
XM_006724291.2	FAM227A	R		protein_coding
XM_006724292.2	FAM227A	R		protein_coding
XM_006724294.2	FAM227A	R		protein_coding
XM_006724295.2	FAM227A	R		protein_coding
XM_011530308.3	FAM227A	R		protein_coding
XM_011530310.1	FAM227A	R		protein_coding
XM_011530311.1	FAM227A	R		protein_coding
XM_011530312.2	FAM227A	R		protein_coding
XM_011530313.2	FAM227A	R		protein_coding
XM_011530314.1	FAM227A	R		protein_coding
XR_937892.1	FAM227A	R		misc_RNA
XM_006724293.2	FAM227A	R		protein_coding
ENST00000544346	FAM227A	E		processed_transcript
ENST00000541689	FAM227A	E		processed_transcript
XR_937893.1	FAM227A	R		misc_RNA
ENST00000543295	FAM227A	E		processed_transcript
ENST00000424706	FAM227A	E		processed_transcript
ENST00000608409	FAM227A	E		processed_transcript
ENST00000484582	FAM227A	E		retained_intron
ENST00000490082	FAM227A	E		retained_intron
ENST00000216029	CBY1	E		protein_coding
ENST00000396811	CBY1	E		protein_coding
ENST00000411557	CBY1	E		protein_coding
ENST00000416285	CBY1	E		protein_coding
ENST00000475924	CBY1	E		retained_intron
ENST00000485501	CBY1	E		retained_intron
ENST00000489847	CBY1	E		retained_intron
ENST00000492537	CBY1	E		retained_intron
ENST00000492576	CBY1	E		retained_intron
NM_001002880.2	CBY1	R		protein_coding
NM_015373.4	CBY1	R		protein_coding
ENST00000619293	CBY1	E		protein_coding
ENST00000423346	AL021707.4	E		lncRNA
ENST00000431924	AL021707.2	E		lncRNA
ENST00000653554	AL021707.2	E		lncRNA
ENST00000422408	AL021707.2	E		lncRNA
ENST00000467118	CBY1	E		retained_intron
ENST00000444381	AL021707.2	E		lncRNA
ENST00000666365	AL021707.2	E		lncRNA
ENST00000656432	AL021707.2	E		lncRNA
ENST00000412067	AL021707.2	E		lncRNA
ENST00000666731	AL021707.9	E		lncRNA
ENST00000216034	TOMM22	E		protein_coding
NM_020243.5	TOMM22	R		protein_coding
ENST00000492561	TOMM22	E		retained_intron
XM_005261878.3	JOSD1	R		protein_coding
ENST00000216039	JOSD1	E		protein_coding
NM_001360235.2	JOSD1	R		protein_coding
NM_001360236.2	JOSD1	R		protein_coding
NM_014876.7	JOSD1	R		protein_coding
ENST00000482442	JOSD1	E		retained_intron
ENST00000545590	JOSD1	E		protein_coding
ENST00000427389	JOSD1	E		protein_coding
ENST00000412832	JOSD1	E		protein_coding
ENST00000417712	JOSD1	E		protein_coding
ENST00000456626	JOSD1	E		protein_coding
ENST00000462610	JOSD1	E		processed_transcript
ENST00000490169	JOSD1	E		processed_transcript
ENST00000493939	JOSD1	E		processed_transcript
XM_011530537.2	GTPBP1	R		protein_coding
XM_017029099.2	GTPBP1	R		protein_coding
XM_017029100.2	GTPBP1	R		protein_coding
XM_017029103.2	GTPBP1	R		protein_coding
XR_001755376.1	GTPBP1	R		misc_RNA
XR_001755377.2	GTPBP1	R		misc_RNA
XR_001755378.1	GTPBP1	R		misc_RNA
XR_937967.2	GTPBP1	R		misc_RNA
XR_937969.2	GTPBP1	R		misc_RNA
ENST00000216044	GTPBP1	E		protein_coding
ENST00000418601	GTPBP1	E		nonsense_mediated_decay
ENST00000461428	GTPBP1	E		retained_intron
ENST00000470836	GTPBP1	E		protein_coding
ENST00000484657	GTPBP1	E		protein_coding
ENST00000488787	GTPBP1	E		protein_coding
NM_004286.5	GTPBP1	R		protein_coding
XM_017029101.2	GTPBP1	R		protein_coding
XM_017029102.2	GTPBP1	R		protein_coding
ENST00000418695	PRDX3P1	E		processed_pseudogene
ENST00000460605	GTPBP1	E		processed_transcript
ENST00000458073	GTPBP1	E		protein_coding
ENST00000475959	GTPBP1	E		retained_intron
ENST00000462332	GTPBP1	E		retained_intron
ENST00000484971	GTPBP1	E		nonsense_mediated_decay
ENST00000405018	SUN2	E		protein_coding
ENST00000405510	SUN2	E		protein_coding
ENST00000418803	AL021707.3	E		lncRNA
ENST00000420118	AL021707.5	E		lncRNA
ENST00000487538	GTPBP1	E		nonsense_mediated_decay
ENST00000489527	GTPBP1	E		protein_coding
NM_001199579.2	SUN2	R		protein_coding
NM_001199580.2	SUN2	R		protein_coding
NM_015374.3	SUN2	R		protein_coding
XM_011530104.2	SUN2	R		protein_coding
XM_011530105.2	SUN2	R		protein_coding
XM_024452203.1	SUN2	R		protein_coding
XM_024452204.1	SUN2	R		protein_coding
XM_024452205.1	SUN2	R		protein_coding
XM_024452206.1	SUN2	R		protein_coding
ENST00000406622	SUN2	E		protein_coding
ENST00000609428	AL021707.8	E		lncRNA
XM_017028748.1	SUN2	R		protein_coding
ENST00000455125	SUN2	E		protein_coding
ENST00000470642	SUN2	E		retained_intron
ENST00000477262	SUN2	E		retained_intron
ENST00000416406	AL021707.1	E		lncRNA
ENST00000469086	SUN2	E		retained_intron
ENST00000464202	SUN2	E		retained_intron
ENST00000609212	AL021707.6	E		lncRNA
ENST00000607991	AL021707.7	E		lncRNA
ENST00000430185	SUN2	E		protein_coding
ENST00000438058	SUN2	E		protein_coding
ENST00000456894	SUN2	E		protein_coding
ENST00000420859	SUN2	E		protein_coding
ENST00000480307	SUN2	E		retained_intron
ENST00000417332	SUN2	E		protein_coding
ENST00000433561	SUN2	E		protein_coding
ENST00000439339	SUN2	E		protein_coding
ENST00000452294	SUN2	E		protein_coding
ENST00000494273	SUN2	E		retained_intron
ENST00000216068	DNAL4	E		protein_coding
NM_005740.3	DNAL4	R		protein_coding
ENST00000486019	DNAL4	E		processed_transcript
ENST00000406199	DNAL4	E		protein_coding
ENST00000475512	DNAL4	E		processed_transcript
ENST00000333039	NPTXR	E		protein_coding
NM_014293.4	NPTXR	R		protein_coding
ENST00000407418	CBX6	E		protein_coding
NM_001303494.2	CBX6	R		protein_coding
NM_014292.5	CBX6	R		protein_coding
ENST00000216083	CBX6	E		protein_coding
ENST00000469420	CBX6	E		retained_intron
ENST00000656940	AL022318.5	E		lncRNA
XR_001755541.1	LOC105373032	R		lncRNA
XR_938256.2	LOC105373032	R		lncRNA
ENST00000450216	AL022318.1	E		lncRNA
ENST00000402255	APOBEC3A	E		protein_coding
ENST00000495988	APOBEC3A	E		processed_transcript
ENST00000249116	APOBEC3A	E		protein_coding
ENST00000488758	APOBEC3A	E		retained_intron
